date,facet,party,value,lower,upper
2022-02-04,2,lib,0.10109846,0.091477162,0.112172322
2022-02-04,2,green,0.060701771,0.053086389,0.069417131
2022-02-04,2,ukip,0.030766378,0.025362022,0.036950419
2022-02-05,1,con,0.322804552,0.302678225,0.344252877
2022-02-05,1,lab,0.40452702,0.383366215,0.425425638
2022-02-05,2,lib,0.101019403,0.091366026,0.112067918
2022-02-05,2,green,0.060575953,0.052895183,0.069239998
2022-02-05,2,ukip,0.030683713,0.025284915,0.036820836
2022-02-07,1,con,0.323567287,0.303517453,0.345073653
2022-02-07,1,lab,0.404339775,0.383014633,0.425180389
2022-02-07,2,lib,0.100943881,0.09129784,0.111924311
2022-02-07,2,green,0.060408149,0.052720845,0.068980272
2022-02-07,2,ukip,0.030636302,0.025231365,0.036650722
2022-02-08,1,con,0.324306046,0.304401192,0.345858329
2022-02-08,1,lab,0.404032944,0.382742084,0.424784204
2022-02-08,2,lib,0.100837075,0.091207436,0.11178949
2022-02-08,2,green,0.060285886,0.052589022,0.06880492
2022-02-08,2,ukip,0.030560592,0.025195537,0.036607051
2022-02-10,1,con,0.325005679,0.30513578,0.34647845
2022-02-10,1,lab,0.403612327,0.38248262,0.424623812
2022-02-10,2,lib,0.100753166,0.091135304,0.111612743
2022-02-10,2,green,0.060144266,0.05243765,0.068613577
2022-02-10,2,ukip,0.030540188,0.025101399,0.036523358
2022-02-11,1,con,0.325828102,0.305900962,0.347258964
2022-02-11,1,lab,0.403228192,0.38218942,0.424153549
2022-02-11,2,lib,0.100639514,0.091087821,0.111411773
2022-02-11,2,green,0.059998191,0.052344906,0.068431227
2022-02-11,2,ukip,0.030492006,0.025008068,0.036456487
2022-02-13,1,con,0.326577237,0.3066679,0.348287723
2022-02-13,1,lab,0.402754197,0.382085592,0.424101692
2022-02-13,2,lib,0.100563606,0.090977244,0.111236599
2022-02-13,2,green,0.059841553,0.052219984,0.068295478
2022-02-13,2,ukip,0.030401893,0.024931311,0.036324682
2022-02-15,1,con,0.327516462,0.307405046,0.349002108
2022-02-15,1,lab,0.402562284,0.382004063,0.423672288
2022-02-15,2,lib,0.100499031,0.090865304,0.110970116
2022-02-15,2,green,0.059684541,0.052145776,0.068175771
2022-02-15,2,ukip,0.030335439,0.024921696,0.036368006
2022-02-16,1,con,0.328277671,0.308256818,0.349766157
2022-02-16,1,lab,0.402063565,0.381707387,0.423114492
2022-02-16,2,lib,0.100405326,0.090734095,0.110901501
2022-02-16,2,green,0.05955904,0.052010842,0.06803153
2022-02-16,2,ukip,0.030275847,0.024890641,0.036409343
2022-02-18,1,con,0.329032928,0.309160476,0.350623131
2022-02-18,1,lab,0.401652633,0.381123085,0.422646957
2022-02-18,2,lib,0.100288019,0.090676008,0.110770667
2022-02-18,2,green,0.059397192,0.051848685,0.067873142
2022-02-18,2,ukip,0.03025511,0.024889905,0.036366144
2022-02-19,1,con,0.329809365,0.309691565,0.351318412
2022-02-19,1,lab,0.401295076,0.380334392,0.422419561
2022-02-19,2,lib,0.100221104,0.09067876,0.110610418
2022-02-19,2,green,0.059244264,0.051718558,0.067747497
2022-02-19,2,ukip,0.030245538,0.024875454,0.036308517
2022-02-21,1,con,0.330624941,0.310278104,0.352200198
2022-02-21,1,lab,0.400901017,0.379992619,0.422013939
2022-02-21,2,lib,0.100122147,0.090668757,0.110415173
2022-02-21,2,green,0.059138607,0.051600423,0.067615231
2022-02-21,2,ukip,0.030221081,0.024858329,0.036328933
2022-02-22,1,con,0.331508876,0.310986173,0.353348403
2022-02-22,1,lab,0.400479172,0.379359575,0.421429959
2022-02-22,2,lib,0.100024651,0.09067673,0.110325554
2022-02-22,2,green,0.05900566,0.051462212,0.067484599
2022-02-22,2,ukip,0.030213885,0.024844843,0.036316974
2022-02-24,1,con,0.332207788,0.311785341,0.354269452
2022-02-24,1,lab,0.400063772,0.378885412,0.420857534
2022-02-24,2,lib,0.099912429,0.090581151,0.110233164
2022-02-24,2,green,0.058859076,0.051392588,0.067312925
2022-02-24,2,ukip,0.030215668,0.024876684,0.036350784
2022-02-25,1,con,0.333047443,0.312318134,0.354991556
2022-02-25,1,lab,0.399543954,0.378426979,0.419910438
2022-02-25,2,lib,0.099840559,0.090403292,0.10999906
2022-02-25,2,green,0.058763722,0.051288233,0.067203902
2022-02-25,2,ukip,0.030180559,0.0249114,0.036463625
2022-02-27,1,con,0.333793322,0.31303982,0.355713382
2022-02-27,1,lab,0.399128005,0.377862568,0.419403617
2022-02-27,2,lib,0.099773431,0.090373774,0.109933224
2022-02-27,2,green,0.058637942,0.051247767,0.067116598
2022-02-27,2,ukip,0.030202011,0.024910073,0.036377966
2022-02-28,1,con,0.334647103,0.313851718,0.356362567
2022-02-28,1,lab,0.398808245,0.377598962,0.41916527
2022-02-28,2,lib,0.099724798,0.090205064,0.109852247
2022-02-28,2,green,0.058502519,0.051132281,0.066948129
2022-02-28,2,ukip,0.030220096,0.024889587,0.036312228
2022-03-02,1,con,0.335382812,0.314436039,0.357161842
2022-03-02,1,lab,0.398439977,0.377064946,0.418850825
2022-03-02,2,lib,0.099602292,0.090168733,0.109761309
2022-03-02,2,green,0.058400258,0.051013215,0.066839766
2022-03-02,2,ukip,0.030219171,0.024875699,0.036276279
2022-03-03,1,con,0.336062476,0.314816194,0.358030029
2022-03-03,1,lab,0.397974042,0.376546152,0.418340457
2022-03-03,2,lib,0.09954532,0.090089636,0.109604349
2022-03-03,2,green,0.058319371,0.050938422,0.066694025
2022-03-03,2,ukip,0.030243595,0.024870124,0.03621945
2022-03-05,1,con,0.336704775,0.315287441,0.358765746
2022-03-05,1,lab,0.397597938,0.376469289,0.418014722
2022-03-05,2,lib,0.09948948,0.089950332,0.109499008
2022-03-05,2,green,0.058209975,0.050785823,0.066565552
2022-03-05,2,ukip,0.030226804,0.024863248,0.036229113
2022-03-06,1,con,0.337163768,0.315674617,0.359178354
2022-03-06,1,lab,0.397317568,0.376172253,0.417937792
2022-03-06,2,lib,0.099450583,0.089958509,0.10949766
2022-03-06,2,green,0.058104891,0.050648606,0.066422499
2022-03-06,2,ukip,0.030208373,0.024871572,0.036191841
2022-03-08,1,con,0.337602339,0.316255639,0.359872685
2022-03-08,1,lab,0.396933372,0.375970718,0.417832519
2022-03-08,2,lib,0.099451395,0.089934994,0.109532314
2022-03-08,2,green,0.058026147,0.050530202,0.066315281
2022-03-08,2,ukip,0.030196103,0.024905023,0.036241683
2022-03-10,1,con,0.33807641,0.316481178,0.360165705
2022-03-10,1,lab,0.396679123,0.375494355,0.417536022
2022-03-10,2,lib,0.099467104,0.08990021,0.10960438
2022-03-10,2,green,0.057951118,0.050480308,0.06628948
2022-03-10,2,ukip,0.030216275,0.024880406,0.036249952
2022-03-11,1,con,0.338404141,0.316268824,0.360707334
2022-03-11,1,lab,0.396517142,0.375347357,0.417345189
2022-03-11,2,lib,0.099477453,0.089872304,0.109757033
2022-03-11,2,green,0.05788423,0.050445791,0.066246923
2022-03-11,2,ukip,0.030207137,0.024831881,0.036220287
2022-03-13,1,con,0.338735591,0.316362544,0.361401446
2022-03-13,1,lab,0.396348805,0.375106027,0.416949381
2022-03-13,2,lib,0.09949113,0.08985667,0.109768584
2022-03-13,2,green,0.05782076,0.050373405,0.066275717
2022-03-13,2,ukip,0.030198149,0.024836445,0.036312895
2022-03-14,1,con,0.338912119,0.316474282,0.361324471
2022-03-14,1,lab,0.396221434,0.374871446,0.416841856
2022-03-14,2,lib,0.099523303,0.089859389,0.109731621
2022-03-14,2,green,0.057791881,0.050284026,0.066286761
2022-03-14,2,ukip,0.030219707,0.024841388,0.036385517
2022-03-16,1,con,0.339010361,0.316680594,0.36164172
2022-03-16,1,lab,0.39607223,0.374616422,0.416618236
2022-03-16,2,lib,0.099535848,0.089832338,0.109766762
2022-03-16,2,green,0.057736056,0.05020345,0.0662109
2022-03-16,2,ukip,0.030250548,0.024865763,0.036426423
2022-03-17,1,con,0.339044489,0.316718532,0.36178532
2022-03-17,1,lab,0.396157137,0.374524709,0.416600907
2022-03-17,2,lib,0.099592391,0.089846677,0.109781066
2022-03-17,2,green,0.057672457,0.050184144,0.0661344
2022-03-17,2,ukip,0.030260215,0.024867246,0.036520635
2022-03-19,1,con,0.339018229,0.317019283,0.361757852
2022-03-19,1,lab,0.396076545,0.374563079,0.416596419
2022-03-19,2,lib,0.099603571,0.089853988,0.10992864
2022-03-19,2,green,0.057627656,0.050140016,0.066085573
2022-03-19,2,ukip,0.030260084,0.024865615,0.036619837
2022-03-20,1,con,0.338912691,0.317047689,0.361708804
2022-03-20,1,lab,0.396168723,0.374635432,0.416804611
2022-03-20,2,lib,0.099669734,0.089855804,0.110059417
2022-03-20,2,green,0.057596279,0.050090715,0.066016205
2022-03-20,2,ukip,0.030270804,0.02491855,0.036659416
2022-03-22,1,con,0.338725837,0.316879804,0.36187962
2022-03-22,1,lab,0.396296469,0.374704438,0.417101046
2022-03-22,2,lib,0.099718637,0.089868658,0.110130439
2022-03-22,2,green,0.057567173,0.050092023,0.065995482
2022-03-22,2,ukip,0.030297021,0.024857174,0.036653366
2022-03-23,1,con,0.338456597,0.317090059,0.361353753
2022-03-23,1,lab,0.396438597,0.374924584,0.417103784
2022-03-23,2,lib,0.099851083,0.089928417,0.110262092
2022-03-23,2,green,0.057512654,0.050081914,0.066065987
2022-03-23,2,ukip,0.030310374,0.024915937,0.036566183
2022-03-25,1,con,0.338053311,0.31695041,0.361221816
2022-03-25,1,lab,0.396560843,0.375129487,0.417430197
2022-03-25,2,lib,0.099990767,0.090006586,0.110249351
2022-03-25,2,green,0.057479521,0.050076786,0.065997345
2022-03-25,2,ukip,0.030331647,0.024928918,0.036637255
2022-03-26,1,con,0.337714567,0.316548033,0.3609435
2022-03-26,1,lab,0.396835537,0.375375565,0.417686
2022-03-26,2,lib,0.100057592,0.090107243,0.110322027
2022-03-26,2,green,0.057464627,0.050050323,0.06593638
2022-03-26,2,ukip,0.030326229,0.024928678,0.036587571
2022-03-28,1,con,0.337268993,0.316213088,0.36070634
2022-03-28,1,lab,0.397125673,0.375742581,0.417767619
2022-03-28,2,lib,0.100178341,0.090212347,0.110433895
2022-03-28,2,green,0.057425707,0.050057289,0.065984747
2022-03-28,2,ukip,0.030317494,0.024924712,0.03652578
2022-03-29,1,con,0.336867475,0.315875822,0.360453237
2022-03-29,1,lab,0.397402073,0.375972352,0.418154693
2022-03-29,2,lib,0.10033237,0.090347964,0.110534001
2022-03-29,2,green,0.057415482,0.050055253,0.065911939
2022-03-29,2,ukip,0.0303065,0.024879926,0.036610984
2022-03-31,1,con,0.336408595,0.315864208,0.35992336
2022-03-31,1,lab,0.397726207,0.376265559,0.418371215
2022-03-31,2,lib,0.100488354,0.090494224,0.110720335
2022-03-31,2,green,0.05738247,0.050043468,0.065823527
2022-03-31,2,ukip,0.030284751,0.024845001,0.036633932
2022-04-01,1,con,0.335996139,0.315237003,0.359310683
2022-04-01,1,lab,0.398132199,0.37651825,0.418905128
2022-04-01,2,lib,0.100605967,0.090694535,0.110864089
2022-04-01,2,green,0.057406125,0.050029398,0.065761807
2022-04-01,2,ukip,0.030244972,0.024851365,0.036514024
2022-04-03,1,con,0.335619995,0.314710277,0.359036037
2022-04-03,1,lab,0.398434821,0.376477155,0.4192857
2022-04-03,2,lib,0.100774509,0.090860367,0.111003339
2022-04-03,2,green,0.05741118,0.049998203,0.065745681
2022-04-03,2,ukip,0.030216447,0.024845555,0.036467369
2022-04-05,1,con,0.335113261,0.314326213,0.358207063
2022-04-05,1,lab,0.398663296,0.376736496,0.419572086
2022-04-05,2,lib,0.100934497,0.09102994,0.111159603
2022-04-05,2,green,0.057430026,0.050009866,0.065724705
2022-04-05,2,ukip,0.030183786,0.024814503,0.036443737
2022-04-06,1,con,0.334690973,0.313812867,0.357813305
2022-04-06,1,lab,0.398888951,0.376968905,0.419680313
2022-04-06,2,lib,0.101093186,0.09115914,0.111394342
2022-04-06,2,green,0.057385397,0.050045461,0.065703273
2022-04-06,2,ukip,0.030150374,0.02479379,0.03636435
2022-04-08,1,con,0.334310656,0.313631537,0.357502411
2022-04-08,1,lab,0.399069161,0.377657289,0.420113837
2022-04-08,2,lib,0.10131118,0.091289438,0.111589855
2022-04-08,2,green,0.057407977,0.05003244,0.065681224
2022-04-08,2,ukip,0.030122585,0.024780043,0.036278982
2022-04-09,1,con,0.333916745,0.31322387,0.357047767
2022-04-09,1,lab,0.399229293,0.377900265,0.420063926
2022-04-09,2,lib,0.101543413,0.091453331,0.11182493
2022-04-09,2,green,0.057385207,0.050030668,0.065657298
2022-04-09,2,ukip,0.030067555,0.024746627,0.036294644
2022-04-11,1,con,0.333453451,0.312936447,0.35654077
2022-04-11,1,lab,0.399423666,0.378094519,0.42029562
2022-04-11,2,lib,0.101779192,0.091702061,0.112153975
2022-04-11,2,green,0.057388466,0.050009929,0.065629757
2022-04-11,2,ukip,0.030010025,0.024683314,0.036263566
2022-04-12,1,con,0.333107962,0.312817228,0.35625991
2022-04-12,1,lab,0.399618717,0.378220648,0.420035631
2022-04-12,2,lib,0.101993835,0.091960744,0.112491584
2022-04-12,2,green,0.057406312,0.050048742,0.065616799
2022-04-12,2,ukip,0.029967333,0.024632748,0.036069783
2022-04-14,1,con,0.332707257,0.312526951,0.356312922
2022-04-14,1,lab,0.399718777,0.378175916,0.420364067
2022-04-14,2,lib,0.102244004,0.092191377,0.11279412
2022-04-14,2,green,0.057447235,0.050116336,0.065591733
2022-04-14,2,ukip,0.029897372,0.024593125,0.036015855
2022-04-15,1,con,0.332459599,0.312247619,0.355793366
2022-04-15,1,lab,0.399818702,0.378146019,0.42073222
2022-04-15,2,lib,0.102486635,0.092367578,0.113049131
2022-04-15,2,green,0.057488244,0.050164909,0.065631883
2022-04-15,2,ukip,0.029837555,0.024544448,0.035889369
2022-04-17,1,con,0.332235608,0.312659896,0.355380927
2022-04-17,1,lab,0.399830787,0.378359658,0.420852909
2022-04-17,2,lib,0.10275773,0.092568842,0.113375377
2022-04-17,2,green,0.057486276,0.050096628,0.065681211
2022-04-17,2,ukip,0.029785755,0.024514084,0.035795512
2022-04-18,1,con,0.3319732,0.312573977,0.354794114
2022-04-18,1,lab,0.399835514,0.378209427,0.420810651
2022-04-18,2,lib,0.103029434,0.09281879,0.11373258
2022-04-18,2,green,0.05751305,0.050080296,0.065698018
2022-04-18,2,ukip,0.02974466,0.02450611,0.035713022
2022-04-20,1,con,0.331840611,0.312031088,0.354720556
2022-04-20,1,lab,0.399829114,0.378294679,0.42070693
2022-04-20,2,lib,0.103307727,0.093043595,0.114019265
2022-04-20,2,green,0.057511547,0.050119937,0.065700943
2022-04-20,2,ukip,0.029677942,0.024390772,0.035533485
2022-04-21,1,con,0.331669616,0.31175071,0.354673067
2022-04-21,1,lab,0.399826101,0.378062636,0.420668889
2022-04-21,2,lib,0.103609058,0.093314778,0.114302833
2022-04-21,2,green,0.057533509,0.050204448,0.065708934
2022-04-21,2,ukip,0.029639583,0.024404363,0.035459944
2022-04-23,1,con,0.331366271,0.311515206,0.354191519
2022-04-23,1,lab,0.39971159,0.378044289,0.420586082
2022-04-23,2,lib,0.103881273,0.093611329,0.114646
2022-04-23,2,green,0.057533647,0.050225355,0.06573169
2022-04-23,2,ukip,0.029584664,0.02437219,0.035390195
2022-04-24,1,con,0.331130303,0.310953986,0.353883308
2022-04-24,1,lab,0.399633498,0.3779981,0.420255703
2022-04-24,2,lib,0.104173567,0.093939996,0.115084211
2022-04-24,2,green,0.057547863,0.050238146,0.06574686
2022-04-24,2,ukip,0.029546826,0.02433894,0.035341754
2022-04-26,1,con,0.330851398,0.310033469,0.353615969
2022-04-26,1,lab,0.399601884,0.377808715,0.420078069
2022-04-26,2,lib,0.104480411,0.09423143,0.115409946
2022-04-26,2,green,0.057565174,0.050289767,0.06579175
2022-04-26,2,ukip,0.029490736,0.024354278,0.035319115
2022-04-28,1,con,0.330587981,0.309752163,0.353423301
2022-04-28,1,lab,0.399457428,0.377630839,0.420039864
2022-04-28,2,lib,0.104777301,0.09461921,0.115788578
2022-04-28,2,green,0.057579456,0.050258555,0.065908219
2022-04-28,2,ukip,0.029420436,0.024312213,0.035319829
2022-04-29,1,con,0.330364792,0.308987226,0.353232113
2022-04-29,1,lab,0.399373912,0.377614705,0.420192614
2022-04-29,2,lib,0.105117089,0.094951574,0.116092959
2022-04-29,2,green,0.057626492,0.050377209,0.065931093
2022-04-29,2,ukip,0.029408835,0.024338491,0.03523678
2022-05-01,1,con,0.3300515,0.309130791,0.352876472
2022-05-01,1,lab,0.399251866,0.377496775,0.42008207
2022-05-01,2,lib,0.105414053,0.095263962,0.116436949
2022-05-01,2,green,0.057649596,0.050406742,0.066042374
2022-05-01,2,ukip,0.029401114,0.024319886,0.035194707
2022-05-02,1,con,0.329835224,0.308963347,0.352368469
2022-05-02,1,lab,0.3992279,0.377315874,0.420204818
2022-05-02,2,lib,0.105721084,0.095523256,0.116687821
2022-05-02,2,green,0.057683712,0.050428616,0.066092716
2022-05-02,2,ukip,0.029367027,0.024331635,0.035229377
2022-05-04,1,con,0.329592913,0.308831743,0.35198048
2022-05-04,1,lab,0.399047354,0.377123146,0.420044969
2022-05-04,2,lib,0.10606778,0.095765258,0.116965246
2022-05-04,2,green,0.057715541,0.050504892,0.066172341
2022-05-04,2,ukip,0.029354313,0.024313095,0.035213417
2022-05-05,1,con,0.329290717,0.308523073,0.351286378
2022-05-05,1,lab,0.398931459,0.377354694,0.419883058
2022-05-05,2,lib,0.106351714,0.096068637,0.117243364
2022-05-05,2,green,0.057767975,0.050525382,0.06615625
2022-05-05,2,ukip,0.02937182,0.024350626,0.035220047
2022-05-07,1,con,0.328890656,0.308204307,0.3509397
2022-05-07,1,lab,0.398886068,0.377374733,0.419880339
2022-05-07,2,lib,0.10669897,0.096364626,0.117623184
2022-05-07,2,green,0.057792588,0.05054741,0.066185988
2022-05-07,2,ukip,0.029367221,0.024393199,0.035220483
2022-05-08,1,con,0.328448564,0.307748414,0.350386295
2022-05-08,1,lab,0.398946157,0.377488577,0.419835549
2022-05-08,2,lib,0.106997095,0.09670119,0.117881953
2022-05-08,2,green,0.057852974,0.050542335,0.06626157
2022-05-08,2,ukip,0.029381559,0.024375116,0.035249478
2022-05-10,1,con,0.328076623,0.307358995,0.349804017
2022-05-10,1,lab,0.398937019,0.377532611,0.420106199
2022-05-10,2,lib,0.107321184,0.097002898,0.118279787
2022-05-10,2,green,0.057904661,0.050575442,0.066269088
2022-05-10,2,ukip,0.029397223,0.024389961,0.035369681
2022-05-11,1,con,0.327535545,0.306566421,0.349531251
2022-05-11,1,lab,0.398919832,0.377739069,0.420241691
2022-05-11,2,lib,0.107645905,0.097385063,0.118722682
2022-05-11,2,green,0.057914058,0.05065644,0.066347325
2022-05-11,2,ukip,0.02942724,0.024423283,0.035393542
2022-05-13,1,con,0.327035088,0.306212587,0.34927277
2022-05-13,1,lab,0.398987835,0.377893103,0.420362931
2022-05-13,2,lib,0.107966265,0.097703359,0.119083999
2022-05-13,2,green,0.057947779,0.050649657,0.066497556
2022-05-13,2,ukip,0.029441804,0.024445836,0.035400248
2022-05-14,1,con,0.326566588,0.306052533,0.348760318
2022-05-14,1,lab,0.398959034,0.377843812,0.420288637
2022-05-14,2,lib,0.108271881,0.098002227,0.119441569
2022-05-14,2,green,0.057986916,0.050641442,0.066602162
2022-05-14,2,ukip,0.029503161,0.024493173,0.035473892
2022-05-16,1,con,0.326061562,0.305719433,0.348277026
2022-05-16,1,lab,0.399104822,0.378040696,0.420622649
2022-05-16,2,lib,0.108561988,0.098301746,0.119753639
2022-05-16,2,green,0.058005684,0.05070453,0.066562102
2022-05-16,2,ukip,0.029538374,0.024575317,0.035494841
2022-05-17,1,con,0.325553663,0.305298614,0.347883879
2022-05-17,1,lab,0.39927354,0.37820004,0.420689817
2022-05-17,2,lib,0.108864163,0.098604747,0.120104514
2022-05-17,2,green,0.058014108,0.050739082,0.066511019
2022-05-17,2,ukip,0.029562672,0.024651035,0.035599445
2022-05-19,1,con,0.325150931,0.304873751,0.347331714
2022-05-19,1,lab,0.399530884,0.3781374,0.420808581
2022-05-19,2,lib,0.109149938,0.098816574,0.120336523
2022-05-19,2,green,0.058015772,0.050753956,0.066454612
2022-05-19,2,ukip,0.029594355,0.024672451,0.035658568
2022-05-20,1,con,0.324669832,0.304432279,0.346791189
2022-05-20,1,lab,0.399726645,0.378200016,0.420950612
2022-05-20,2,lib,0.109429189,0.099117051,0.120718665
2022-05-20,2,green,0.058068548,0.05075252,0.066420337
2022-05-20,2,ukip,0.029656838,0.024748184,0.035721839
2022-05-22,1,con,0.324161351,0.303876166,0.346330307
2022-05-22,1,lab,0.399882972,0.378201108,0.421167802
2022-05-22,2,lib,0.109656746,0.099415757,0.121008337
2022-05-22,2,green,0.058070653,0.050764718,0.066447253
2022-05-22,2,ukip,0.029720901,0.024780458,0.035764594
2022-05-24,1,con,0.323618667,0.303426475,0.345771724
2022-05-24,1,lab,0.400033644,0.378560872,0.421276086
2022-05-24,2,lib,0.10987512,0.099715487,0.121282127
2022-05-24,2,green,0.05810052,0.050770589,0.066523512
2022-05-24,2,ukip,0.029781973,0.024825094,0.035824561
2022-05-25,1,con,0.323062463,0.302939172,0.345196058
2022-05-25,1,lab,0.400203483,0.37864147,0.421181134
2022-05-25,2,lib,0.110118109,0.10000964,0.12155193
